state,district,taluka,season_year,start_date,end_date,duration_days
Maharashtra,Pune,Khed Rajgurunagar,2021,2021-09-15,2021-09-21,7
Maharashtra,Pune,Khed Rajgurunagar,2021,2021-10-12,2021-10-31,20
Maharashtra,Pune,Ambegaon ghodegaon,2021,2021-08-22,2021-08-30,9
Maharashtra,Pune,Ambegaon ghodegaon,2021,2021-10-14,2021-10-31,18
Maharashtra,Pune,Shirur ghodnandi,2021,2021-06-11,2021-06-17,7
Maharashtra,Pune,Shirur ghodnandi,2021,2021-06-21,2021-06-27,7
Maharashtra,Pune,Shirur ghodnandi,2021,2021-06-30,2021-07-06,7
Maharashtra,Pune,Shirur ghodnandi,2021,2021-07-23,2021-08-16,25
Maharashtra,Pune,Shirur ghodnandi,2021,2021-08-19,2021-08-30,12
Maharashtra,Pune,Shirur ghodnandi,2021,2021-09-13,2021-09-22,10
Maharashtra,Pune,Shirur ghodnandi,2021,2021-10-12,2021-10-31,20
Maharashtra,Pune,Baramati,2021,2021-06-11,2021-06-17,7
Maharashtra,Pune,Baramati,2021,2021-06-20,2021-06-27,8
Maharashtra,Pune,Baramati,2021,2021-06-29,2021-07-05,7
Maharashtra,Pune,Baramati,2021,2021-07-25,2021-08-12,19
Maharashtra,Pune,Baramati,2021,2021-09-14,2021-09-20,7
Maharashtra,Pune,Baramati,2021,2021-10-12,2021-10-31,20
Maharashtra,Pune,Indapur,2021,2021-06-20,2021-06-26,7
Maharashtra,Pune,Indapur,2021,2021-07-23,2021-08-16,25
Maharashtra,Pune,Indapur,2021,2021-09-08,2021-09-20,13
Maharashtra,Pune,Indapur,2021,2021-10-12,2021-10-31,20
Maharashtra,Pune,Daund,2021,2021-06-11,2021-06-18,8
Maharashtra,Pune,Daund,2021,2021-06-20,2021-06-27,8
Maharashtra,Pune,Daund,2021,2021-06-30,2021-07-06,7
Maharashtra,Pune,Daund,2021,2021-07-23,2021-08-17,26
Maharashtra,Pune,Daund,2021,2021-08-19,2021-08-30,12
Maharashtra,Pune,Daund,2021,2021-09-14,2021-09-21,8
Maharashtra,Pune,Daund,2021,2021-10-12,2021-10-31,20
Maharashtra,Pune,Purandar saswad,2021,2021-06-21,2021-06-27,7
Maharashtra,Pune,Purandar saswad,2021,2021-07-27,2021-08-12,17
Maharashtra,Pune,Purandar saswad,2021,2021-08-19,2021-08-30,12
Maharashtra,Pune,Purandar saswad,2021,2021-09-14,2021-09-21,8
Maharashtra,Pune,Purandar saswad,2021,2021-10-12,2021-10-31,20
Maharashtra,Solapur,N.solapur,2021,2021-07-25,2021-08-17,24
Maharashtra,Solapur,N.solapur,2021,2021-09-09,2021-09-20,12
Maharashtra,Solapur,N.solapur,2021,2021-10-12,2021-10-31,20
Maharashtra,Solapur,S.solapur,2021,2021-06-29,2021-07-05,7
Maharashtra,Solapur,S.solapur,2021,2021-07-25,2021-08-18,25
Maharashtra,Solapur,S.solapur,2021,2021-09-14,2021-09-20,7
Maharashtra,Solapur,S.solapur,2021,2021-10-12,2021-10-31,20
Maharashtra,Solapur,Barshi,2021,2021-06-29,2021-07-05,7
Maharashtra,Solapur,Barshi,2021,2021-07-24,2021-08-17,25
Maharashtra,Solapur,Barshi,2021,2021-10-18,2021-10-31,14
Maharashtra,Solapur,Akkalkot,2021,2021-06-29,2021-07-05,7
Maharashtra,Solapur,Akkalkot,2021,2021-07-25,2021-08-16,23
Maharashtra,Solapur,Akkalkot,2021,2021-09-07,2021-09-14,8
Maharashtra,Solapur,Akkalkot,2021,2021-10-11,2021-10-31,21
Maharashtra,Solapur,Mohol,2021,2021-06-28,2021-07-07,10
Maharashtra,Solapur,Mohol,2021,2021-07-25,2021-07-31,7
Maharashtra,Solapur,Mohol,2021,2021-08-02,2021-08-15,14
Maharashtra,Solapur,Mohol,2021,2021-09-14,2021-09-20,7
Maharashtra,Solapur,Mohol,2021,2021-10-11,2021-10-31,21
Maharashtra,Solapur,Madha,2021,2021-06-20,2021-06-26,7
Maharashtra,Solapur,Madha,2021,2021-06-30,2021-07-07,8
Maharashtra,Solapur,Madha,2021,2021-07-23,2021-08-10,19
Maharashtra,Solapur,Madha,2021,2021-08-12,2021-08-18,7
Maharashtra,Solapur,Madha,2021,2021-09-14,2021-09-20,7
Maharashtra,Solapur,Madha,2021,2021-10-11,2021-10-31,21
Maharashtra,Solapur,Karmala,2021,2021-06-07,2021-06-15,9
Maharashtra,Solapur,Karmala,2021,2021-06-29,2021-07-05,7
Maharashtra,Solapur,Karmala,2021,2021-07-23,2021-08-21,30
Maharashtra,Solapur,Karmala,2021,2021-10-12,2021-10-31,20
Maharashtra,Solapur,Pandharpur,2021,2021-06-06,2021-06-13,8
Maharashtra,Solapur,Pandharpur,2021,2021-06-29,2021-07-07,9
Maharashtra,Solapur,Pandharpur,2021,2021-07-25,2021-08-16,23
Maharashtra,Solapur,Pandharpur,2021,2021-10-12,2021-10-31,20
Maharashtra,Solapur,Sangola,2021,2021-06-29,2021-07-08,10
Maharashtra,Solapur,Sangola,2021,2021-07-23,2021-08-18,27
Maharashtra,Solapur,Sangola,2021,2021-09-08,2021-09-20,13
Maharashtra,Solapur,Sangola,2021,2021-10-11,2021-10-31,21
Maharashtra,Solapur,Malshiras,2021,2021-06-06,2021-06-13,8
Maharashtra,Solapur,Malshiras,2021,2021-07-01,2021-07-08,8
Maharashtra,Solapur,Malshiras,2021,2021-07-25,2021-08-18,25
Maharashtra,Solapur,Malshiras,2021,2021-08-23,2021-08-29,7
Maharashtra,Solapur,Malshiras,2021,2021-10-11,2021-10-31,21
Maharashtra,Solapur,Mangalwedha,2021,2021-06-07,2021-06-16,10
Maharashtra,Solapur,Mangalwedha,2021,2021-06-29,2021-07-06,8
Maharashtra,Solapur,Mangalwedha,2021,2021-07-25,2021-08-10,17
Maharashtra,Solapur,Mangalwedha,2021,2021-08-12,2021-08-18,7
Maharashtra,Solapur,Mangalwedha,2021,2021-09-14,2021-09-21,8
Maharashtra,Solapur,Mangalwedha,2021,2021-10-11,2021-10-31,21
Maharashtra,Satara,Satara,2021,2021-06-22,2021-06-28,7
Maharashtra,Satara,Satara,2021,2021-08-08,2021-08-14,7
Maharashtra,Satara,Satara,2021,2021-08-22,2021-08-30,9
Maharashtra,Satara,Satara,2021,2021-09-16,2021-09-22,7
Maharashtra,Satara,Satara,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Javli medha,2021,2021-07-01,2021-07-09,9
Maharashtra,Satara,Javli medha,2021,2021-08-27,2021-09-03,8
Maharashtra,Satara,Javli medha,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Patan,2021,2021-06-27,2021-07-07,11
Maharashtra,Satara,Patan,2021,2021-08-22,2021-09-04,14
Maharashtra,Satara,Patan,2021,2021-09-16,2021-09-22,7
Maharashtra,Satara,Patan,2021,2021-10-13,2021-10-31,19
Maharashtra,Satara,Karad,2021,2021-06-21,2021-07-07,17
Maharashtra,Satara,Karad,2021,2021-08-18,2021-09-04,18
Maharashtra,Satara,Karad,2021,2021-09-15,2021-09-29,15
Maharashtra,Satara,Karad,2021,2021-10-13,2021-10-31,19
Maharashtra,Satara,Koregaon,2021,2021-06-21,2021-06-28,8
Maharashtra,Satara,Koregaon,2021,2021-08-06,2021-08-14,9
Maharashtra,Satara,Koregaon,2021,2021-08-22,2021-08-30,9
Maharashtra,Satara,Koregaon,2021,2021-09-15,2021-09-23,9
Maharashtra,Satara,Koregaon,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Khatav vaduj,2021,2021-06-20,2021-06-27,8
Maharashtra,Satara,Khatav vaduj,2021,2021-07-27,2021-08-04,9
Maharashtra,Satara,Khatav vaduj,2021,2021-08-06,2021-08-20,15
Maharashtra,Satara,Khatav vaduj,2021,2021-08-22,2021-08-28,7
Maharashtra,Satara,Khatav vaduj,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Man dahiwadi,2021,2021-06-20,2021-06-26,7
Maharashtra,Satara,Man dahiwadi,2021,2021-07-28,2021-08-18,22
Maharashtra,Satara,Man dahiwadi,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Phaltan,2021,2021-06-07,2021-06-16,10
Maharashtra,Satara,Phaltan,2021,2021-06-20,2021-06-27,8
Maharashtra,Satara,Phaltan,2021,2021-06-29,2021-07-07,9
Maharashtra,Satara,Phaltan,2021,2021-07-15,2021-07-21,7
Maharashtra,Satara,Phaltan,2021,2021-07-25,2021-08-20,27
Maharashtra,Satara,Phaltan,2021,2021-08-26,2021-09-04,10
Maharashtra,Satara,Phaltan,2021,2021-09-14,2021-09-23,10
Maharashtra,Satara,Phaltan,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Khandala,2021,2021-06-07,2021-06-15,9
Maharashtra,Satara,Khandala,2021,2021-06-21,2021-07-06,16
Maharashtra,Satara,Khandala,2021,2021-07-27,2021-08-17,22
Maharashtra,Satara,Khandala,2021,2021-08-19,2021-08-30,12
Maharashtra,Satara,Khandala,2021,2021-09-15,2021-09-21,7
Maharashtra,Satara,Khandala,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Wai,2021,2021-06-30,2021-07-07,8
Maharashtra,Satara,Wai,2021,2021-08-22,2021-09-04,14
Maharashtra,Satara,Wai,2021,2021-10-12,2021-10-31,20
Maharashtra,Satara,Mahableshwar,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Miraj,2021,2021-06-21,2021-07-06,16
Maharashtra,Sangli,Miraj,2021,2021-08-19,2021-08-27,9
Maharashtra,Sangli,Miraj,2021,2021-09-15,2021-09-22,8
Maharashtra,Sangli,Miraj,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Jath,2021,2021-06-07,2021-06-15,9
Maharashtra,Sangli,Jath,2021,2021-06-28,2021-07-06,9
Maharashtra,Sangli,Jath,2021,2021-07-23,2021-08-05,14
Maharashtra,Sangli,Jath,2021,2021-09-08,2021-09-20,13
Maharashtra,Sangli,Jath,2021,2021-10-11,2021-10-31,21
Maharashtra,Sangli,Khanapur vita,2021,2021-06-21,2021-06-28,8
Maharashtra,Sangli,Khanapur vita,2021,2021-07-27,2021-08-05,10
Maharashtra,Sangli,Khanapur vita,2021,2021-08-07,2021-08-14,8
Maharashtra,Sangli,Khanapur vita,2021,2021-08-18,2021-08-28,11
Maharashtra,Sangli,Khanapur vita,2021,2021-09-09,2021-09-23,15
Maharashtra,Sangli,Khanapur vita,2021,2021-10-03,2021-10-09,7
Maharashtra,Sangli,Khanapur vita,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Valva eslampur,2021,2021-06-22,2021-06-28,7
Maharashtra,Sangli,Valva eslampur,2021,2021-08-16,2021-08-27,12
Maharashtra,Sangli,Valva eslampur,2021,2021-09-15,2021-09-22,8
Maharashtra,Sangli,Valva eslampur,2021,2021-09-25,2021-10-01,7
Maharashtra,Sangli,Valva eslampur,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Tasgaon,2021,2021-08-16,2021-08-27,12
Maharashtra,Sangli,Tasgaon,2021,2021-09-13,2021-09-26,14
Maharashtra,Sangli,Tasgaon,2021,2021-10-12,2021-10-31,20
Maharashtra,Sangli,Shirala,2021,2021-06-27,2021-07-08,12
Maharashtra,Sangli,Shirala,2021,2021-08-22,2021-09-02,12
Maharashtra,Sangli,Shirala,2021,2021-09-16,2021-09-22,7
Maharashtra,Sangli,Shirala,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Atpadi,2021,2021-06-07,2021-06-13,7
Maharashtra,Sangli,Atpadi,2021,2021-06-29,2021-07-05,7
Maharashtra,Sangli,Atpadi,2021,2021-07-25,2021-08-14,21
Maharashtra,Sangli,Atpadi,2021,2021-09-09,2021-09-19,11
Maharashtra,Sangli,Atpadi,2021,2021-10-12,2021-10-31,20
Maharashtra,Sangli,Kavthemahankal,2021,2021-06-07,2021-06-15,9
Maharashtra,Sangli,Kavthemahankal,2021,2021-06-28,2021-07-06,9
Maharashtra,Sangli,Kavthemahankal,2021,2021-07-25,2021-08-01,8
Maharashtra,Sangli,Kavthemahankal,2021,2021-08-07,2021-08-14,8
Maharashtra,Sangli,Kavthemahankal,2021,2021-08-16,2021-08-28,13
Maharashtra,Sangli,Kavthemahankal,2021,2021-09-10,2021-09-26,17
Maharashtra,Sangli,Kavthemahankal,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Palus,2021,2021-06-22,2021-07-06,15
Maharashtra,Sangli,Palus,2021,2021-08-06,2021-08-12,7
Maharashtra,Sangli,Palus,2021,2021-08-19,2021-08-27,9
Maharashtra,Sangli,Palus,2021,2021-09-15,2021-09-21,7
Maharashtra,Sangli,Palus,2021,2021-09-24,2021-10-01,8
Maharashtra,Sangli,Palus,2021,2021-10-13,2021-10-31,19
Maharashtra,Sangli,Kadegaon,2021,2021-06-21,2021-07-08,18
Maharashtra,Sangli,Kadegaon,2021,2021-08-07,2021-08-16,10
Maharashtra,Sangli,Kadegaon,2021,2021-08-18,2021-08-30,13
Maharashtra,Sangli,Kadegaon,2021,2021-09-16,2021-09-23,8
Maharashtra,Sangli,Kadegaon,2021,2021-10-12,2021-10-31,20
Maharashtra,Kolhapur,Hatkanangle,2021,2021-06-05,2021-06-15,11
Maharashtra,Kolhapur,Hatkanangle,2021,2021-06-21,2021-06-28,8
Maharashtra,Kolhapur,Hatkanangle,2021,2021-08-16,2021-08-27,12
Maharashtra,Kolhapur,Hatkanangle,2021,2021-08-29,2021-09-04,7
Maharashtra,Kolhapur,Hatkanangle,2021,2021-09-15,2021-09-21,7
Maharashtra,Kolhapur,Hatkanangle,2021,2021-10-12,2021-10-31,20
Maharashtra,Kolhapur,Shirol,2021,2021-06-07,2021-06-15,9
Maharashtra,Kolhapur,Shirol,2021,2021-06-21,2021-06-28,8
Maharashtra,Kolhapur,Shirol,2021,2021-07-27,2021-08-03,8
Maharashtra,Kolhapur,Shirol,2021,2021-08-19,2021-08-27,9
Maharashtra,Kolhapur,Shirol,2021,2021-08-29,2021-09-06,9
Maharashtra,Kolhapur,Shirol,2021,2021-09-15,2021-09-21,7
Maharashtra,Kolhapur,Shirol,2021,2021-10-12,2021-10-31,20
Maharashtra,Kolhapur,Panhala,2021,2021-06-26,2021-07-02,7
Maharashtra,Kolhapur,Panhala,2021,2021-08-21,2021-08-28,8
Maharashtra,Kolhapur,Panhala,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Shauwadi,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Radhanagari,2021,2021-07-02,2021-07-09,8
Maharashtra,Kolhapur,Radhanagari,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Bavda,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Karveer kolhapur,2021,2021-06-26,2021-07-08,13
Maharashtra,Kolhapur,Karveer kolhapur,2021,2021-08-22,2021-09-01,11
Maharashtra,Kolhapur,Karveer kolhapur,2021,2021-09-15,2021-09-21,7
Maharashtra,Kolhapur,Karveer kolhapur,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Kagal,2021,2021-06-30,2021-07-08,9
Maharashtra,Kolhapur,Kagal,2021,2021-09-15,2021-09-22,8
Maharashtra,Kolhapur,Kagal,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Gadhinglaj,2021,2021-06-30,2021-07-06,7
Maharashtra,Kolhapur,Gadhinglaj,2021,2021-09-15,2021-09-22,8
Maharashtra,Kolhapur,Gadhinglaj,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Bhudargad,2021,2021-08-23,2021-09-04,13
Maharashtra,Kolhapur,Bhudargad,2021,2021-09-15,2021-09-21,7
Maharashtra,Kolhapur,Bhudargad,2021,2021-10-13,2021-10-24,12
Maharashtra,Kolhapur,Ajara,2021,2021-10-13,2021-10-31,19
Maharashtra,Kolhapur,Chandgad,2021,2021-10-13,2021-10-31,19
Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2021,2021-06-30,2021-07-07,8
Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2021,2021-07-25,2021-08-16,23
Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2021,2021-08-23,2021-08-29,7
Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2021,2021-10-18,2021-10-31,14
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2021,2021-06-09,2021-06-16,8
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2021,2021-06-29,2021-07-07,9
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2021,2021-08-01,2021-08-08,8
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2021,2021-08-23,2021-08-30,8
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2021,2021-09-14,2021-09-20,7
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2021,2021-10-18,2021-10-31,14
Maharashtra,Chhatrapati Sambhajinagar,Gangapur,2021,2021-06-08,2021-06-16,9
Maharashtra,Chhatrapati Sambhajinagar,Gangapur,2021,2021-06-30,2021-07-07,8
Maharashtra,Chhatrapati Sambhajinagar,Gangapur,2021,2021-07-27,2021-08-15,20
Maharashtra,Chhatrapati Sambhajinagar,Gangapur,2021,2021-08-23,2021-08-29,7
Maharashtra,Chhatrapati Sambhajinagar,Gangapur,2021,2021-10-18,2021-10-31,14
Maharashtra,Chhatrapati Sambhajinagar,Vaijapur,2021,2021-06-30,2021-07-07,8
Maharashtra,Chhatrapati Sambhajinagar,Vaijapur,2021,2021-07-23,2021-08-03,12
Maharashtra,Chhatrapati Sambhajinagar,Vaijapur,2021,2021-08-05,2021-08-15,11
Maharashtra,Chhatrapati Sambhajinagar,Vaijapur,2021,2021-08-23,2021-08-29,7
Maharashtra,Chhatrapati Sambhajinagar,Vaijapur,2021,2021-10-19,2021-10-31,13
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2021,2021-06-30,2021-07-07,8
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2021,2021-07-25,2021-08-07,14
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2021,2021-08-10,2021-08-16,7
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2021,2021-10-10,2021-10-16,7
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2021,2021-10-18,2021-10-31,14
Maharashtra,Chhatrapati Sambhajinagar,Khultabad,2021,2021-08-06,2021-08-16,11
Maharashtra,Chhatrapati Sambhajinagar,Khultabad,2021,2021-08-23,2021-08-29,7
Maharashtra,Chhatrapati Sambhajinagar,Khultabad,2021,2021-10-18,2021-10-31,14
Maharashtra,Chhatrapati Sambhajinagar,Sillod,2021,2021-07-28,2021-08-07,11
Maharashtra,Chhatrapati Sambhajinagar,Sillod,2021,2021-08-09,2021-08-16,8
Maharashtra,Chhatrapati Sambhajinagar,Sillod,2021,2021-10-09,2021-10-16,8
Maharashtra,Chhatrapati Sambhajinagar,Sillod,2021,2021-10-19,2021-10-31,13
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2021,2021-06-30,2021-07-08,9
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2021,2021-07-27,2021-08-02,7
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2021,2021-10-10,2021-10-16,7
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2021,2021-10-19,2021-10-31,13
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2021,2021-06-11,2021-06-17,7
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2021,2021-07-01,2021-07-08,8
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2021,2021-07-23,2021-08-16,25
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2021,2021-09-14,2021-09-20,7
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2021,2021-10-06,2021-10-16,11
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2021,2021-10-19,2021-10-31,13
Maharashtra,Jalna,Bhokardhan,2021,2021-07-01,2021-07-08,8
Maharashtra,Jalna,Bhokardhan,2021,2021-07-27,2021-08-09,14
Maharashtra,Jalna,Bhokardhan,2021,2021-10-09,2021-10-16,8
Maharashtra,Jalna,Bhokardhan,2021,2021-10-19,2021-10-31,13
Maharashtra,Jalna,Jafrabad,2021,2021-07-01,2021-07-08,8
Maharashtra,Jalna,Jafrabad,2021,2021-07-25,2021-08-02,9
Maharashtra,Jalna,Jafrabad,2021,2021-10-08,2021-10-16,9
Maharashtra,Jalna,Jafrabad,2021,2021-10-19,2021-10-31,13
Maharashtra,Jalna,Jalna,2021,2021-06-30,2021-07-07,8
Maharashtra,Jalna,Jalna,2021,2021-07-27,2021-08-12,17
Maharashtra,Jalna,Jalna,2021,2021-08-24,2021-08-30,7
Maharashtra,Jalna,Jalna,2021,2021-10-18,2021-10-31,14
Maharashtra,Jalna,Ambad,2021,2021-06-30,2021-07-07,8
Maharashtra,Jalna,Ambad,2021,2021-07-25,2021-08-08,15
Maharashtra,Jalna,Ambad,2021,2021-08-23,2021-08-30,8
Maharashtra,Jalna,Ambad,2021,2021-10-19,2021-10-31,13
Maharashtra,Jalna,Partur,2021,2021-06-30,2021-07-06,7
Maharashtra,Jalna,Partur,2021,2021-07-26,2021-08-15,21
Maharashtra,Jalna,Partur,2021,2021-08-23,2021-08-30,8
Maharashtra,Jalna,Partur,2021,2021-10-18,2021-10-31,14
Maharashtra,Jalna,Badnapur,2021,2021-06-30,2021-07-07,8
Maharashtra,Jalna,Badnapur,2021,2021-07-23,2021-08-16,25
Maharashtra,Jalna,Badnapur,2021,2021-10-18,2021-10-31,14
Maharashtra,Jalna,Ghansangvi,2021,2021-06-29,2021-07-07,9
Maharashtra,Jalna,Ghansangvi,2021,2021-07-23,2021-08-08,17
Maharashtra,Jalna,Ghansangvi,2021,2021-08-23,2021-08-30,8
Maharashtra,Jalna,Ghansangvi,2021,2021-10-10,2021-10-16,7
Maharashtra,Jalna,Ghansangvi,2021,2021-10-18,2021-10-31,14
Maharashtra,Jalna,Mantha,2021,2021-06-30,2021-07-07,8
Maharashtra,Jalna,Mantha,2021,2021-07-27,2021-08-07,12
Maharashtra,Jalna,Mantha,2021,2021-08-09,2021-08-15,7
Maharashtra,Jalna,Mantha,2021,2021-08-23,2021-08-30,8
Maharashtra,Jalna,Mantha,2021,2021-10-18,2021-10-31,14
Maharashtra,Beed,Beed,2021,2021-06-29,2021-07-07,9
Maharashtra,Beed,Beed,2021,2021-07-26,2021-08-16,22
Maharashtra,Beed,Beed,2021,2021-09-14,2021-09-20,7
Maharashtra,Beed,Beed,2021,2021-10-19,2021-10-31,13
Maharashtra,Beed,Patoda,2021,2021-06-29,2021-07-05,7
Maharashtra,Beed,Patoda,2021,2021-07-26,2021-08-02,8
Maharashtra,Beed,Patoda,2021,2021-08-04,2021-08-14,11
Maharashtra,Beed,Patoda,2021,2021-09-14,2021-09-20,7
Maharashtra,Beed,Patoda,2021,2021-10-11,2021-10-17,7
Maharashtra,Beed,Patoda,2021,2021-10-19,2021-10-31,13
Maharashtra,Beed,Ashti,2021,2021-07-21,2021-08-16,27
Maharashtra,Beed,Ashti,2021,2021-09-09,2021-09-20,12
Maharashtra,Beed,Ashti,2021,2021-10-12,2021-10-31,20
Maharashtra,Beed,Gevari,2021,2021-06-19,2021-06-26,8
Maharashtra,Beed,Gevari,2021,2021-06-29,2021-07-07,9
Maharashtra,Beed,Gevari,2021,2021-07-26,2021-08-08,14
Maharashtra,Beed,Gevari,2021,2021-08-10,2021-08-16,7
Maharashtra,Beed,Gevari,2021,2021-10-19,2021-10-31,13
Maharashtra,Beed,Majalgaon,2021,2021-07-26,2021-08-09,15
Maharashtra,Beed,Majalgaon,2021,2021-09-14,2021-09-20,7
Maharashtra,Beed,Majalgaon,2021,2021-10-19,2021-10-31,13
Maharashtra,Beed,Ambejogai,2021,2021-07-26,2021-08-12,18
Maharashtra,Beed,Ambejogai,2021,2021-09-14,2021-09-20,7
Maharashtra,Beed,Ambejogai,2021,2021-10-18,2021-10-31,14
Maharashtra,Beed,Kej,2021,2021-06-29,2021-07-05,7
Maharashtra,Beed,Kej,2021,2021-07-23,2021-08-12,21
Maharashtra,Beed,Kej,2021,2021-09-14,2021-09-20,7
Maharashtra,Beed,Kej,2021,2021-10-18,2021-10-31,14
Maharashtra,Beed,Parali,2021,2021-07-26,2021-08-09,15
Maharashtra,Beed,Parali,2021,2021-09-14,2021-09-20,7
Maharashtra,Beed,Parali,2021,2021-10-07,2021-10-16,10
Maharashtra,Beed,Parali,2021,2021-10-18,2021-10-31,14
Maharashtra,Beed,Dharur,2021,2021-07-26,2021-08-17,23
Maharashtra,Beed,Dharur,2021,2021-09-13,2021-09-21,9
Maharashtra,Beed,Dharur,2021,2021-10-18,2021-10-31,14
Maharashtra,Beed,Vadavani,2021,2021-06-06,2021-06-12,7
Maharashtra,Beed,Vadavani,2021,2021-07-26,2021-08-09,15
Maharashtra,Beed,Vadavani,2021,2021-09-13,2021-09-20,8
Maharashtra,Beed,Vadavani,2021,2021-10-19,2021-10-31,13
Maharashtra,Beed,Shirur Kasar,2021,2021-06-29,2021-07-07,9
Maharashtra,Beed,Shirur Kasar,2021,2021-07-23,2021-08-16,25
Maharashtra,Beed,Shirur Kasar,2021,2021-10-19,2021-10-31,13
Maharashtra,Latur,Latur,2021,2021-06-20,2021-06-26,7
Maharashtra,Latur,Latur,2021,2021-07-25,2021-08-07,14
Maharashtra,Latur,Latur,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Ausa,2021,2021-07-24,2021-08-12,20
Maharashtra,Latur,Ausa,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Ahmedpur,2021,2021-07-26,2021-08-02,8
Maharashtra,Latur,Ahmedpur,2021,2021-08-04,2021-08-15,12
Maharashtra,Latur,Ahmedpur,2021,2021-10-10,2021-10-16,7
Maharashtra,Latur,Ahmedpur,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Nilanga,2021,2021-06-20,2021-06-26,7
Maharashtra,Latur,Nilanga,2021,2021-07-25,2021-08-13,20
Maharashtra,Latur,Nilanga,2021,2021-09-09,2021-09-20,12
Maharashtra,Latur,Nilanga,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Udgir,2021,2021-07-26,2021-08-14,20
Maharashtra,Latur,Udgir,2021,2021-09-09,2021-09-20,12
Maharashtra,Latur,Udgir,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Chakur,2021,2021-07-25,2021-08-07,14
Maharashtra,Latur,Chakur,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Renapur,2021,2021-07-25,2021-08-02,9
Maharashtra,Latur,Renapur,2021,2021-08-04,2021-08-12,9
Maharashtra,Latur,Renapur,2021,2021-09-14,2021-09-20,7
Maharashtra,Latur,Renapur,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Davani,2021,2021-07-26,2021-08-14,20
Maharashtra,Latur,Davani,2021,2021-09-09,2021-09-20,12
Maharashtra,Latur,Davani,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Shirur Anantmal,2021,2021-07-25,2021-08-13,20
Maharashtra,Latur,Shirur Anantmal,2021,2021-09-09,2021-09-20,12
Maharashtra,Latur,Shirur Anantmal,2021,2021-10-18,2021-10-31,14
Maharashtra,Latur,Jalkot,2021,2021-07-26,2021-08-15,21
Maharashtra,Latur,Jalkot,2021,2021-10-10,2021-10-16,7
Maharashtra,Latur,Jalkot,2021,2021-10-18,2021-10-31,14
Maharashtra,Dharashiv,Dharashiv,2021,2021-07-24,2021-07-30,7
Maharashtra,Dharashiv,Dharashiv,2021,2021-08-01,2021-08-13,13
Maharashtra,Dharashiv,Dharashiv,2021,2021-10-12,2021-10-31,20
