state,district,taluka,season_year,event_date,rainfall_mm
Maharashtra,Chhatrapati Sambhajinagar,Vaijapur,2025,2025-09-28,166.6
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2025,2025-07-27,72.7
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2025,2025-09-16,78.9
Maharashtra,Chhatrapati Sambhajinagar,Kannad,2025,2025-09-28,127.9
Maharashtra,Chhatrapati Sambhajinagar,Khultabad,2025,2025-07-27,66.1
Maharashtra,Chhatrapati Sambhajinagar,Khultabad,2025,2025-09-28,131.9
Maharashtra,Chhatrapati Sambhajinagar,Sillod,2025,2025-09-28,102.7
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2025,2025-08-17,108.2
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2025,2025-09-16,70.7
Maharashtra,Chhatrapati Sambhajinagar,Soegaon,2025,2025-09-28,71.9
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2025,2025-05-22,74.3
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2025,2025-07-27,70.8
Maharashtra,Chhatrapati Sambhajinagar,Phulambri,2025,2025-09-28,120.3
Maharashtra,Jalna,Bhokardhan,2025,2025-09-28,102
Maharashtra,Jalna,Jafrabad,2025,2025-09-28,69.1
Maharashtra,Jalna,Jalna,2025,2025-05-28,65
Maharashtra,Jalna,Ambad,2025,2025-09-14,72.7
Maharashtra,Jalna,Ambad,2025,2025-09-16,80.9
Maharashtra,Jalna,Partur,2025,2025-05-28,67
Maharashtra,Jalna,Partur,2025,2025-07-17,67.6
Maharashtra,Jalna,Partur,2025,2025-07-22,67.2
Maharashtra,Jalna,Badnapur,2025,2025-07-27,68.8
Maharashtra,Jalna,Ghansangvi,2025,2025-05-28,83.5
Maharashtra,Jalna,Ghansangvi,2025,2025-07-17,92.2
Maharashtra,Jalna,Ghansangvi,2025,2025-09-14,65.9
Maharashtra,Jalna,Ghansangvi,2025,2025-09-16,67.6
Maharashtra,Jalna,Ghansangvi,2025,2025-09-23,68.7
Maharashtra,Jalna,Ghansangvi,2025,2025-09-28,69.4
Maharashtra,Jalna,Mantha,2025,2025-09-28,67.5
Maharashtra,Beed,Beed,2025,2025-08-15,66.1
Maharashtra,Beed,Beed,2025,2025-09-16,65.4
Maharashtra,Beed,Beed,2025,2025-09-22,79.4
Maharashtra,Beed,Beed,2025,2025-09-23,72.6
Maharashtra,Beed,Beed,2025,2025-09-28,75.1
Maharashtra,Beed,Patoda,2025,2025-08-15,72.7
Maharashtra,Beed,Patoda,2025,2025-09-22,84.5
Maharashtra,Beed,Patoda,2025,2025-09-23,107.8
Maharashtra,Beed,Patoda,2025,2025-09-27,70
Maharashtra,Beed,Patoda,2025,2025-09-28,81.5
Maharashtra,Beed,Ashti,2025,2025-09-15,71
Maharashtra,Beed,Ashti,2025,2025-09-23,78.5
Maharashtra,Beed,Ashti,2025,2025-09-28,101.1
Maharashtra,Beed,Gevari,2025,2025-09-14,95.4
Maharashtra,Beed,Gevari,2025,2025-09-22,65.4
Maharashtra,Beed,Gevari,2025,2025-09-23,71.5
Maharashtra,Beed,Gevari,2025,2025-09-28,66.8
Maharashtra,Beed,Majalgaon,2025,2025-08-18,82.9
Maharashtra,Beed,Majalgaon,2025,2025-09-23,65.4
Maharashtra,Beed,Ambejogai,2025,2025-08-29,69.8
Maharashtra,Beed,Ambejogai,2025,2025-09-15,85.5
Maharashtra,Beed,Ambejogai,2025,2025-09-27,71.2
Maharashtra,Beed,Ambejogai,2025,2025-10-29,90.5
Maharashtra,Beed,Kej,2025,2025-09-27,72.4
Maharashtra,Beed,Kej,2025,2025-09-28,67.3
Maharashtra,Beed,Parali,2025,2025-07-22,71.2
Maharashtra,Beed,Parali,2025,2025-08-18,98
Maharashtra,Beed,Parali,2025,2025-10-29,69.1
Maharashtra,Beed,Dharur,2025,2025-08-29,72.1
Maharashtra,Beed,Dharur,2025,2025-09-15,120.8
Maharashtra,Beed,Dharur,2025,2025-09-23,66.8
Maharashtra,Beed,Dharur,2025,2025-09-27,70.8
Maharashtra,Beed,Vadavani,2025,2025-05-30,70.5
Maharashtra,Beed,Vadavani,2025,2025-08-18,72.3
Maharashtra,Beed,Vadavani,2025,2025-09-23,67.5
Maharashtra,Beed,Vadavani,2025,2025-09-28,67.3
Maharashtra,Beed,Shirur Kasar,2025,2025-08-29,87.3
Maharashtra,Beed,Shirur Kasar,2025,2025-09-14,104.7
Maharashtra,Beed,Shirur Kasar,2025,2025-09-22,67.7
Maharashtra,Beed,Shirur Kasar,2025,2025-09-23,105.5
Maharashtra,Beed,Shirur Kasar,2025,2025-09-28,74.7
Maharashtra,Latur,Latur,2025,2025-08-15,69.6
Maharashtra,Latur,Latur,2025,2025-08-29,85.3
Maharashtra,Latur,Ausa,2025,2025-09-27,69.9
Maharashtra,Latur,Ahmedpur,2025,2025-08-18,112.8
Maharashtra,Latur,Ahmedpur,2025,2025-08-29,164.6
Maharashtra,Latur,Ahmedpur,2025,2025-09-27,147.8
Maharashtra,Latur,Ahmedpur,2025,2025-10-29,69.2
Maharashtra,Latur,Nilanga,2025,2025-10-29,65.3
Maharashtra,Latur,Udgir,2025,2025-08-18,87.5
Maharashtra,Latur,Udgir,2025,2025-08-28,88.8
Maharashtra,Latur,Udgir,2025,2025-08-29,117
Maharashtra,Latur,Udgir,2025,2025-09-27,99.5
Maharashtra,Latur,Chakur,2025,2025-08-18,67
Maharashtra,Latur,Chakur,2025,2025-08-29,155.3
Maharashtra,Latur,Chakur,2025,2025-09-27,98
Maharashtra,Latur,Chakur,2025,2025-10-29,70.1
Maharashtra,Latur,Renapur,2025,2025-08-28,69.5
Maharashtra,Latur,Renapur,2025,2025-08-29,110.9
Maharashtra,Latur,Renapur,2025,2025-09-27,65.2
Maharashtra,Latur,Renapur,2025,2025-10-29,134.2
Maharashtra,Latur,Davani,2025,2025-05-23,97.5
Maharashtra,Latur,Davani,2025,2025-08-29,81.8
Maharashtra,Latur,Davani,2025,2025-10-29,113.8
Maharashtra,Latur,Shirur Anantmal,2025,2025-08-15,121.1
Maharashtra,Latur,Shirur Anantmal,2025,2025-08-28,72.7
Maharashtra,Latur,Shirur Anantmal,2025,2025-08-29,102.5
Maharashtra,Latur,Shirur Anantmal,2025,2025-09-14,65.3
Maharashtra,Latur,Shirur Anantmal,2025,2025-09-27,68.7
Maharashtra,Latur,Shirur Anantmal,2025,2025-10-29,72.6
Maharashtra,Latur,Jalkot,2025,2025-08-28,87.3
Maharashtra,Latur,Jalkot,2025,2025-08-29,112.6
Maharashtra,Latur,Jalkot,2025,2025-09-27,81.3
Maharashtra,Dharashiv,Dharashiv,2025,2025-09-23,72.6
Maharashtra,Dharashiv,Dharashiv,2025,2025-09-27,70
Maharashtra,Dharashiv,Paranda,2025,2025-05-27,73.3
Maharashtra,Dharashiv,Paranda,2025,2025-09-22,110.8
Maharashtra,Dharashiv,Paranda,2025,2025-09-23,69.4
Maharashtra,Dharashiv,Paranda,2025,2025-09-27,86.1
Maharashtra,Dharashiv,Bhum,2025,2025-05-27,69.6
Maharashtra,Dharashiv,Bhum,2025,2025-05-30,66.8
Maharashtra,Dharashiv,Bhum,2025,2025-09-22,111.8
Maharashtra,Dharashiv,Bhum,2025,2025-09-23,74.5
Maharashtra,Dharashiv,Kalamb,2025,2025-08-15,127.2
Maharashtra,Dharashiv,Kalamb,2025,2025-09-17,66.1
Maharashtra,Dharashiv,Kalamb,2025,2025-09-22,71.2
Maharashtra,Dharashiv,Kalamb,2025,2025-09-23,72.3
Maharashtra,Dharashiv,Umarga,2025,2025-09-22,71.4
Maharashtra,Dharashiv,Lohara,2025,2025-06-09,85.9
Maharashtra,Dharashiv,Lohara,2025,2025-09-20,126.3
Maharashtra,Dharashiv,Lohara,2025,2025-09-22,75.7
Maharashtra,Dharashiv,Washi,2025,2025-08-15,110.9
Maharashtra,Dharashiv,Washi,2025,2025-09-19,91.3
Maharashtra,Dharashiv,Washi,2025,2025-09-22,88.4
Maharashtra,Dharashiv,Washi,2025,2025-09-23,87.3
Maharashtra,Dharashiv,Washi,2025,2025-09-28,74.7
Maharashtra,Nanded,Nanded,2025,2025-06-26,75.1
Maharashtra,Nanded,Nanded,2025,2025-07-27,81.6
Maharashtra,Nanded,Nanded,2025,2025-08-17,69.1
Maharashtra,Nanded,Nanded,2025,2025-08-29,160.1
Maharashtra,Nanded,Biloli,2025,2025-08-28,81.3
Maharashtra,Nanded,Biloli,2025,2025-08-29,99.2
Maharashtra,Nanded,Biloli,2025,2025-09-27,74
Maharashtra,Nanded,Mukhed,2025,2025-08-18,104.9
Maharashtra,Nanded,Mukhed,2025,2025-08-28,68
Maharashtra,Nanded,Mukhed,2025,2025-08-29,149.1
Maharashtra,Nanded,Kandhar,2025,2025-08-15,77.9
Maharashtra,Nanded,Kandhar,2025,2025-08-29,236
Maharashtra,Nanded,Kandhar,2025,2025-09-27,89.2
Maharashtra,Nanded,Kandhar,2025,2025-10-06,68.2
Maharashtra,Nanded,Loha,2025,2025-06-10,69.9
Maharashtra,Nanded,Loha,2025,2025-08-15,70.3
Maharashtra,Nanded,Loha,2025,2025-08-29,195.6
Maharashtra,Nanded,Loha,2025,2025-09-27,115.4
Maharashtra,Nanded,Loha,2025,2025-09-28,72.9
Maharashtra,Nanded,Loha,2025,2025-10-06,69
Maharashtra,Nanded,Hadgaon,2025,2025-06-26,77.5
Maharashtra,Nanded,Hadgaon,2025,2025-08-17,119.6
Maharashtra,Nanded,Hadgaon,2025,2025-08-29,92.3
Maharashtra,Nanded,Hadgaon,2025,2025-09-28,73.9
Maharashtra,Nanded,Hadgaon,2025,2025-10-30,71.1
Maharashtra,Nanded,Bhokar,2025,2025-08-15,74.8
Maharashtra,Nanded,Bhokar,2025,2025-08-17,70.8
Maharashtra,Nanded,Bhokar,2025,2025-08-29,116.3
Maharashtra,Nanded,Bhokar,2025,2025-10-30,75.8
Maharashtra,Nanded,Deglur,2025,2025-08-18,89.1
Maharashtra,Nanded,Deglur,2025,2025-08-29,133.8
Maharashtra,Nanded,Kinwat,2025,2025-06-26,102.9
Maharashtra,Nanded,Kinwat,2025,2025-08-17,105.8
Maharashtra,Nanded,Kinwat,2025,2025-09-11,75.3
Maharashtra,Nanded,Mudkhed,2025,2025-07-27,83.4
Maharashtra,Nanded,Mudkhed,2025,2025-08-17,67.3
Maharashtra,Nanded,Mudkhed,2025,2025-08-29,176.1
Maharashtra,Nanded,Mudkhed,2025,2025-09-27,67.8
Maharashtra,Nanded,Himayat Nagar,2025,2025-06-26,90.1
Maharashtra,Nanded,Himayat Nagar,2025,2025-08-17,188.3
Maharashtra,Nanded,Himayat Nagar,2025,2025-10-30,93.6
Maharashtra,Nanded,Mahur,2025,2025-06-26,122.3
Maharashtra,Nanded,Mahur,2025,2025-08-17,65
Maharashtra,Nanded,Dharmabad,2025,2025-08-29,156
Maharashtra,Nanded,Umari,2025,2025-08-15,86.5
Maharashtra,Nanded,Umari,2025,2025-08-29,145.1
Maharashtra,Nanded,Ardhapur,2025,2025-07-27,71.4
Maharashtra,Nanded,Ardhapur,2025,2025-08-17,72.7
Maharashtra,Nanded,Ardhapur,2025,2025-08-29,146.9
Maharashtra,Nanded,Naigaon kh,2025,2025-08-15,72.6
Maharashtra,Nanded,Naigaon kh,2025,2025-08-28,101.7
Maharashtra,Nanded,Naigaon kh,2025,2025-08-29,120.4
Maharashtra,Nanded,Naigaon kh,2025,2025-10-06,78.5
Maharashtra,Parabhani,Parbhani,2025,2025-07-27,71
Maharashtra,Parabhani,Gangakhed,2025,2025-08-18,73.3
Maharashtra,Parabhani,Gangakhed,2025,2025-08-29,71.7
Maharashtra,Parabhani,Gangakhed,2025,2025-09-27,106.9
Maharashtra,Parabhani,Pathari,2025,2025-07-17,80.3
Maharashtra,Parabhani,Pathari,2025,2025-07-22,125.3
Maharashtra,Parabhani,Pathari,2025,2025-07-27,78.8
Maharashtra,Parabhani,Purna,2025,2025-07-27,75.1
Maharashtra,Parabhani,Purna,2025,2025-08-15,73.4
Maharashtra,Parabhani,Purna,2025,2025-09-13,79.9
Maharashtra,Parabhani,Purna,2025,2025-09-27,83.8
Maharashtra,Parabhani,Palam,2025,2025-08-18,71.6
Maharashtra,Parabhani,Palam,2025,2025-08-29,85.8
Maharashtra,Parabhani,Palam,2025,2025-09-13,74.1
Maharashtra,Parabhani,Palam,2025,2025-09-27,132.1
Maharashtra,Parabhani,Palam,2025,2025-09-28,75.5
Maharashtra,Parabhani,Seloo,2025,2025-07-17,71
Maharashtra,Parabhani,Seloo,2025,2025-09-23,69.9
Maharashtra,Parabhani,Sonpeth,2025,2025-07-22,73.4
Maharashtra,Parabhani,Sonpeth,2025,2025-08-18,69.5
Maharashtra,Parabhani,Sonpeth,2025,2025-09-23,66.6
Maharashtra,Parabhani,Manvat,2025,2025-07-27,79.7
Maharashtra,Parabhani,Manvat,2025,2025-09-23,73
Maharashtra,Hingoli,Hingoli,2025,2025-08-17,72.4
Maharashtra,Hingoli,Hingoli,2025,2025-09-27,73.8
Maharashtra,Hingoli,Kalmnuri,2025,2025-08-08,70.9
Maharashtra,Hingoli,Kalmnuri,2025,2025-08-17,103
Maharashtra,Hingoli,Kalmnuri,2025,2025-09-27,80.9
Maharashtra,Hingoli,Kalmnuri,2025,2025-09-28,91.8
Maharashtra,Hingoli,Basmat,2025,2025-07-27,77.3
Maharashtra,Hingoli,Basmat,2025,2025-08-17,79.6
Maharashtra,Hingoli,Basmat,2025,2025-09-27,97.7
Maharashtra,Hingoli,Basmat,2025,2025-09-28,87.2
Maharashtra,Hingoli,Audha,2025,2025-08-17,101.4
Maharashtra,Hingoli,Audha,2025,2025-09-13,74.7
Maharashtra,Hingoli,Audha,2025,2025-09-19,65.3
Maharashtra,Hingoli,Audha,2025,2025-09-27,75.9
Maharashtra,Buldhana,Chikhali,2025,2025-06-26,72.3
Maharashtra,Buldhana,Buldhana,2025,2025-06-26,80.5
Maharashtra,Buldhana,Deulgaon raja,2025,2025-05-28,70.5
Maharashtra,Buldhana,Deulgaon raja,2025,2025-09-16,69.5
Maharashtra,Buldhana,Mehkar,2025,2025-06-26,83.7
Maharashtra,Buldhana,Mehkar,2025,2025-06-27,122.3
Maharashtra,Buldhana,Mehkar,2025,2025-08-17,65.4
Maharashtra,Buldhana,Mehkar,2025,2025-08-18,66.9
Maharashtra,Buldhana,Shindkhedraja,2025,2025-05-28,73.4
Maharashtra,Buldhana,Shindkhedraja,2025,2025-06-27,66.9
Maharashtra,Buldhana,Shindkhedraja,2025,2025-09-28,65.3
Maharashtra,Buldhana,Lonar,2025,2025-06-27,114.4
Maharashtra,Buldhana,Lonar,2025,2025-07-22,127.3
Maharashtra,Buldhana,Malkapur,2025,2025-09-16,101.4
Maharashtra,Akola,Balapur,2025,2025-06-27,70.9
Maharashtra,Akola,Patur,2025,2025-06-26,68
Maharashtra,Akola,Patur,2025,2025-06-27,75.6
Maharashtra,Akola,Akola,2025,2025-08-17,67.6
Maharashtra,Akola,Barshitakli,2025,2025-06-27,75.1
Maharashtra,Washim,Washim,2025,2025-06-26,108.2
Maharashtra,Washim,Washim,2025,2025-08-17,80.4
Maharashtra,Washim,Washim,2025,2025-08-18,65.7
Maharashtra,Washim,Risod,2025,2025-06-26,77.8
Maharashtra,Washim,Malegaon,2025,2025-06-26,143.9
Maharashtra,Washim,Malegaon,2025,2025-06-27,84.5
Maharashtra,Washim,Malegaon,2025,2025-08-17,71
Maharashtra,Washim,Malegaon,2025,2025-08-18,82.3
Maharashtra,Washim,Mangrulpir,2025,2025-06-26,79
Maharashtra,Washim,Mangrulpir,2025,2025-06-27,75.9
Maharashtra,Washim,Mangrulpir,2025,2025-08-17,69.9
Maharashtra,Washim,Manora,2025,2025-06-26,79.2
Maharashtra,Washim,Manora,2025,2025-09-02,73.7
Maharashtra,Washim,Manora,2025,2025-10-30,73.1
Maharashtra,Washim,Karanja,2025,2025-08-09,68.3
Maharashtra,Washim,Karanja,2025,2025-09-27,68.3
Maharashtra,Amravati,Dharni,2025,2025-05-28,70.2
Maharashtra,Amravati,Chikhaldhara,2025,2025-05-28,66.3
Maharashtra,Amravati,Amravati,2025,2025-08-14,71.3
Maharashtra,Amravati,Chandur railway,2025,2025-08-14,105.3
Maharashtra,Amravati,Tiwasa,2025,2025-07-09,68.1
Maharashtra,Amravati,Tiwasa,2025,2025-08-14,68.7
Maharashtra,Amravati,Warud,2025,2025-08-19,65
Maharashtra,Amravati,Dhamangaon railway,2025,2025-07-09,81.6
Maharashtra,Amravati,Dhamangaon railway,2025,2025-08-14,114.6
Maharashtra,Yavatmal,Bhabulgaon,2025,2025-08-14,76.8
Maharashtra,Yavatmal,Kalam,2025,2025-08-14,68.5
Maharashtra,Yavatmal,Darwha,2025,2025-05-28,78.1
Maharashtra,Yavatmal,Digras,2025,2025-09-02,80
Maharashtra,Yavatmal,Digras,2025,2025-09-28,66.4
Maharashtra,Yavatmal,Arni,2025,2025-06-26,95.7
Maharashtra,Yavatmal,Pusad,2025,2025-06-26,74.3
Maharashtra,Yavatmal,Pusad,2025,2025-08-09,69.2
Maharashtra,Yavatmal,Pusad,2025,2025-08-17,79.8
Maharashtra,Yavatmal,Umerkhed,2025,2025-06-26,108
Maharashtra,Yavatmal,Umerkhed,2025,2025-08-17,140.8
Maharashtra,Yavatmal,Umerkhed,2025,2025-09-28,80.4
Maharashtra,Yavatmal,Mohagaon,2025,2025-06-26,123.3
Maharashtra,Yavatmal,Mohagaon,2025,2025-08-17,94.9
Maharashtra,Yavatmal,Mohagaon,2025,2025-08-29,69.9
Maharashtra,Yavatmal,Mohagaon,2025,2025-09-28,80.3
Maharashtra,Yavatmal,Wani,2025,2025-09-02,98.6
Maharashtra,Yavatmal,Maregaon,2025,2025-07-09,78
Maharashtra,Yavatmal,Maregaon,2025,2025-08-14,85.5
Maharashtra,Yavatmal,Maregaon,2025,2025-09-02,77.2
Maharashtra,Yavatmal,Zarijamni,2025,2025-06-26,70
Maharashtra,Yavatmal,Kelapur,2025,2025-06-26,79.5
Maharashtra,Yavatmal,Kelapur,2025,2025-07-10,85
Maharashtra,Yavatmal,Ghatanji,2025,2025-06-26,124.3
Maharashtra,Yavatmal,Ralegaon,2025,2025-06-26,67.9
Maharashtra,Yavatmal,Ralegaon,2025,2025-07-09,77.7
Maharashtra,Yavatmal,Ralegaon,2025,2025-07-10,71.8
Maharashtra,Yavatmal,Ralegaon,2025,2025-08-14,86.9
Maharashtra,Yavatmal,Ralegaon,2025,2025-09-02,82.2
Maharashtra,Wardha,Arvi,2025,2025-06-27,74.6
Maharashtra,Wardha,Arvi,2025,2025-07-09,112.4
Maharashtra,Wardha,Arvi,2025,2025-08-14,101.7
Maharashtra,Wardha,Karanja,2025,2025-07-09,119.7
Maharashtra,Wardha,Karanja,2025,2025-09-02,67.9
Maharashtra,Wardha,Karanja,2025,2025-09-17,72.4
Maharashtra,Wardha,Ashti,2025,2025-07-09,74.7
Maharashtra,Wardha,Wardha,2025,2025-06-27,67
Maharashtra,Wardha,Wardha,2025,2025-07-09,92.7
Maharashtra,Wardha,Wardha,2025,2025-08-14,77.9
Maharashtra,Wardha,Wardha,2025,2025-09-12,70.8
Maharashtra,Wardha,Wardha,2025,2025-09-13,65.6
Maharashtra,Wardha,Seloo,2025,2025-07-09,99.7
Maharashtra,Wardha,Seloo,2025,2025-08-14,76.7
Maharashtra,Wardha,Devali,2025,2025-06-27,89.3
Maharashtra,Wardha,Devali,2025,2025-07-09,73.5
Maharashtra,Wardha,Devali,2025,2025-08-14,83.2
Maharashtra,Wardha,Hinganghat,2025,2025-07-09,119.9
Maharashtra,Wardha,Hinganghat,2025,2025-09-13,94.1
Maharashtra,Wardha,Samudrpur,2025,2025-07-09,117.2
Maharashtra,Nagpur,Nagpur city,2025,2025-07-08,74.7
Maharashtra,Nagpur,Nagpur city,2025,2025-07-09,170.5
Maharashtra,Nagpur,Nagpur gramin,2025,2025-07-08,67
Maharashtra,Nagpur,Nagpur gramin,2025,2025-07-09,148.9
Maharashtra,Nagpur,Kamthi,2025,2025-07-08,89.7
Maharashtra,Nagpur,Kamthi,2025,2025-07-09,159.7
Maharashtra,Nagpur,Kamthi,2025,2025-08-19,65.7
Maharashtra,Nagpur,Hingni,2025,2025-07-09,154.6
Maharashtra,Nagpur,Ramtek,2025,2025-07-08,106
Maharashtra,Nagpur,Ramtek,2025,2025-07-09,137.4
Maharashtra,Nagpur,Parshiwani,2025,2025-07-08,96.9
Maharashtra,Nagpur,Parshiwani,2025,2025-07-09,100.8
Maharashtra,Nagpur,Parshiwani,2025,2025-09-02,66.9
Maharashtra,Nagpur,Parshiwani,2025,2025-09-12,72.1
Maharashtra,Nagpur,Maudha,2025,2025-07-08,100.4
Maharashtra,Nagpur,Maudha,2025,2025-07-09,135.8
Maharashtra,Nagpur,Katol,2025,2025-07-09,105.4
Maharashtra,Nagpur,Narkhed,2025,2025-07-09,80.7
Maharashtra,Nagpur,Narkhed,2025,2025-08-19,67.3
Maharashtra,Nagpur,Savner,2025,2025-07-08,67.6
Maharashtra,Nagpur,Savner,2025,2025-08-19,76.1
Maharashtra,Nagpur,Kalmeshwar,2025,2025-07-08,67.8
Maharashtra,Nagpur,Kalmeshwar,2025,2025-08-19,79
Maharashtra,Nagpur,Umrer,2025,2025-07-08,81.4
Maharashtra,Nagpur,Umrer,2025,2025-07-09,180.1
Maharashtra,Nagpur,Bhiwapur,2025,2025-07-08,112.4
Maharashtra,Nagpur,Bhiwapur,2025,2025-07-09,186.6
Maharashtra,Nagpur,Bhiwapur,2025,2025-08-19,91.2
Maharashtra,Nagpur,Kuhi,2025,2025-07-01,69.3
Maharashtra,Nagpur,Kuhi,2025,2025-07-08,97.2
Maharashtra,Nagpur,Kuhi,2025,2025-07-09,219.1
Maharashtra,Bhandara,Bhandara,2025,2025-07-08,70.1
Maharashtra,Bhandara,Bhandara,2025,2025-07-09,132.2
Maharashtra,Bhandara,Bhandara,2025,2025-08-14,79.6
Maharashtra,Bhandara,Mohadi,2025,2025-07-08,99.3
Maharashtra,Bhandara,Mohadi,2025,2025-07-09,90
Maharashtra,Bhandara,Tumsar,2025,2025-07-08,143.4
Maharashtra,Bhandara,Tumsar,2025,2025-07-09,75.1
Maharashtra,Bhandara,Pavni,2025,2025-07-08,143.4
Maharashtra,Bhandara,Pavni,2025,2025-07-09,158.5
Maharashtra,Bhandara,Pavni,2025,2025-08-19,72.7
Maharashtra,Bhandara,Sakoli,2025,2025-07-08,73
Maharashtra,Bhandara,Sakoli,2025,2025-07-09,133.4
Maharashtra,Bhandara,Sakoli,2025,2025-07-24,73.4
Maharashtra,Bhandara,Sakoli,2025,2025-09-28,76.2
Maharashtra,Bhandara,Lakhandur,2025,2025-07-01,97
Maharashtra,Bhandara,Lakhandur,2025,2025-07-08,162.1
Maharashtra,Bhandara,Lakhandur,2025,2025-07-09,164.2
Maharashtra,Bhandara,Lakhandur,2025,2025-08-19,92.8
Maharashtra,Bhandara,Lakhani,2025,2025-07-08,84.2
Maharashtra,Bhandara,Lakhani,2025,2025-07-09,139.8
Maharashtra,Gondia,Gondia,2025,2025-07-07,66.4
Maharashtra,Gondia,Gondia,2025,2025-07-08,77.8
Maharashtra,Gondia,Gondia,2025,2025-07-26,75.8
Maharashtra,Gondia,Gondia,2025,2025-07-27,84.5
Maharashtra,Gondia,Amgaon,2025,2025-07-26,72.8
Maharashtra,Gondia,Tiroda,2025,2025-07-07,72.9
Maharashtra,Gondia,Tiroda,2025,2025-07-08,120
Maharashtra,Gondia,Salekasa,2025,2025-07-08,72.6
Maharashtra,Gondia,Salekasa,2025,2025-07-26,84
Maharashtra,Gondia,Devari,2025,2025-07-08,222.5
Maharashtra,Gondia,Devari,2025,2025-07-09,106.5
Maharashtra,Gondia,Devari,2025,2025-09-27,67
Maharashtra,Gondia,Morgaon arjuni,2025,2025-07-01,78.5
Maharashtra,Gondia,Morgaon arjuni,2025,2025-07-08,190.6
Maharashtra,Gondia,Morgaon arjuni,2025,2025-07-09,99.1
Maharashtra,Gondia,Morgaon arjuni,2025,2025-08-19,78.4
Maharashtra,Gondia,Sadak arjuni,2025,2025-07-08,74
Maharashtra,Gondia,Sadak arjuni,2025,2025-07-09,111.2
Maharashtra,Chandrapur,Chandrpur,2025,2025-09-02,79
Maharashtra,Chandrapur,Mul,2025,2025-08-19,92.3
Maharashtra,Chandrapur,Varora,2025,2025-07-09,80.2
Maharashtra,Chandrapur,Varora,2025,2025-09-02,75.7
Maharashtra,Chandrapur,Varora,2025,2025-09-13,76.8
Maharashtra,Chandrapur,Bhdravati,2025,2025-09-02,77.4
Maharashtra,Chandrapur,Chimur,2025,2025-07-08,92.6
Maharashtra,Chandrapur,Chimur,2025,2025-07-09,163.2
Maharashtra,Chandrapur,Chimur,2025,2025-08-19,72.7
Maharashtra,Chandrapur,Chimur,2025,2025-08-27,75.3
Maharashtra,Chandrapur,Bramhpuri,2025,2025-07-01,131
Maharashtra,Chandrapur,Bramhpuri,2025,2025-07-08,165.9
Maharashtra,Chandrapur,Bramhpuri,2025,2025-07-09,144
Maharashtra,Chandrapur,Bramhpuri,2025,2025-08-19,136.7
Maharashtra,Chandrapur,Nagbhid,2025,2025-07-01,115
Maharashtra,Chandrapur,Nagbhid,2025,2025-07-08,157.1
Maharashtra,Chandrapur,Nagbhid,2025,2025-07-09,147.3
Maharashtra,Chandrapur,Nagbhid,2025,2025-07-26,67.9
Maharashtra,Chandrapur,Nagbhid,2025,2025-08-19,108.5
Maharashtra,Chandrapur,Nagbhid,2025,2025-09-13,70.5
Maharashtra,Chandrapur,Sindhewahi,2025,2025-07-09,78.5
Maharashtra,Chandrapur,Sindhewahi,2025,2025-08-19,69
Maharashtra,Chandrapur,Sindhewahi,2025,2025-08-27,85.5
Maharashtra,Chandrapur,Rajura,2025,2025-07-24,97.6
Maharashtra,Chandrapur,Rajura,2025,2025-08-13,77.2
Maharashtra,Chandrapur,Korpana,2025,2025-07-24,95.6
Maharashtra,Chandrapur,Korpana,2025,2025-08-13,74.5
Maharashtra,Chandrapur,Korpana,2025,2025-08-19,65.2
Maharashtra,Chandrapur,Savali,2025,2025-07-26,71.3
Maharashtra,Chandrapur,Savali,2025,2025-08-19,107.8
Maharashtra,Chandrapur,Ballarpur,2025,2025-07-24,94
Maharashtra,Chandrapur,Ballarpur,2025,2025-07-25,83.3
Maharashtra,Chandrapur,Ballarpur,2025,2025-08-08,67.3
Maharashtra,Chandrapur,Ballarpur,2025,2025-08-13,98.8
Maharashtra,Chandrapur,Ballarpur,2025,2025-09-02,90.5
Maharashtra,Chandrapur,Ballarpur,2025,2025-10-07,66.5
Maharashtra,Chandrapur,Ballarpur,2025,2025-10-30,68
Maharashtra,Chandrapur,Pombhurna,2025,2025-07-08,73.5
Maharashtra,Chandrapur,Pombhurna,2025,2025-07-24,67.3
Maharashtra,Chandrapur,Pombhurna,2025,2025-07-26,68.5
Maharashtra,Chandrapur,Pombhurna,2025,2025-08-19,68.8
Maharashtra,Chandrapur,Pombhurna,2025,2025-09-25,67
Maharashtra,Chandrapur,Jivati,2025,2025-08-13,76.1
Maharashtra,Chandrapur,Jivati,2025,2025-08-29,73
Maharashtra,Gadchiroli,Gadchiroli,2025,2025-07-01,81.3
Maharashtra,Gadchiroli,Gadchiroli,2025,2025-07-08,74.3
Maharashtra,Gadchiroli,Gadchiroli,2025,2025-07-09,76
Maharashtra,Gadchiroli,Gadchiroli,2025,2025-07-26,87
Maharashtra,Gadchiroli,Gadchiroli,2025,2025-08-19,127.9
Maharashtra,Gadchiroli,Gadchiroli,2025,2025-09-25,82.4
Maharashtra,Gadchiroli,Kurkheda,2025,2025-07-01,132.2
